member_id,mf_id
821801,138525
700881,148092
376323,147436
1236144,130773
962513,120251
819289,119306
1200759,120663
662008,133322
1273032,130180
917331,143225
1209806,142275
694953,132181
886162,103226
760304,139433
1227186,146669
984105,145036
1086519,143266
1283491,101766
900068,110045
866167,147878
1031426,119016
725169,135174
690608,144523
1294543,135841
820684,121547
1003393,148080
822666,146681
742566,131345
811147,141923
753044,106367
597588,120563
1052594,128075
1298122,145168
519177,123203
634031,143428
1073315,147131
652934,140848
915950,118841
956767,123654
1261006,114359
656856,119528
793554,136024
1195415,142904
816260,134891
246380,139529
769970,144401
906672,128691
989282,136238
767142,143627
1101727,140779
897438,141622
772030,143923
1049129,120252
997997,124495
1156957,140414
518303,141679
767141,130936
1264402,111722
775964,145186
1292355,142072
879013,118332
1266569,145139
897468,148922
839228,127067
830999,126708
676258,142298
822746,130726
708382,122152
633398,118979
1006869,146400
962650,149040
687682,119482
805968,118921
784368,147946
1207806,142644
819619,144769
914846,127551
309321,136161
1057975,132924
848412,148329
499901,104723
1199601,118808
740860,146576
869819,145195
557855,126883
244192,140352
806722,129234
404547,143274
610203,142483
1198992,143340
606591,144195
833502,143794
1186168,141281
840756,140470
1006166,136450
1068685,120050
766339,146889
1102995,144877
1031099,114930
757217,120416
1059082,129477
989003,122756
854958,127545
663059,120033
707487,143230
950916,142665
1036934,102701
343953,148160
1196430,148173
1227515,141159
612991,128686
1034770,135765
664164,118546
669602,141227
783272,142878
1286309,140657
298960,126493
1264350,119307
887895,141934
1244995,130447
947525,119059
1105252,141944
1175096,136235
573347,100082
586197,146982
461571,131310
528111,146424
397421,136170
1228175,120166
1104401,123152
739395,136464
905184,133673
784486,133635
898655,118705
963450,144568
1076012,126625
648847,129900
746757,141162
1090954,146778
784200,136479
1269078,128592
962173,147362
1076742,102433
1033080,146495
356460,126394
749456,122982
1035080,110606
740906,121538
956114,148653
939201,129328
629454,118978
1007553,103820
809451,143730
597488,144249
762729,140872
1102913,118405
693083,125865
967285,148965
1210218,132762
734252,120403
800031,141451
1275511,123403
1267975,144359
510915,128211
575633,122609
708032,124252
968834,136364
628412,133219
631010,100848
420334,112719
816205,144379
1303200,147355
858953,126440
809952,145378
906532,119983
1063099,141370
720504,118536
695089,119275
1294478,135482
834799,127546
940775,142100
1278267,141883
796077,139080
1189543,116297
832788,134008
1084091,126144
950849,130263
919302,144281
620702,118883
1005550,119213
978846,143509
1286140,146461
906922,145042
990288,133383
207594,140304
718601,144075
535461,118270
1257475,146615
808546,145667
467777,148733
955882,139520
1077378,144484
1100269,130433
617902,129519
1021886,132900
634922,145767
663028,134629
970876,148920
460492,100353
384545,149005
1190928,145998
1288501,145630
531514,130877
844691,138883
905458,129774
673454,115458
700546,112646
521620,129412
1208540,128917
1203454,141564
1253604,110608
896962,141432
813229,128350
965720,136372
1106262,124082
408626,147498
491508,143800
1289153,120748
1029340,103164
797382,113346
352252,119505
619170,141750
1268931,123692
1191082,111990
759476,145926
965048,131453
769587,148320
1212640,108635
559807,126560
523716,119827
1219343,141480
618221,139341
812059,131347
989031,148613
1202981,144595
493982,118788
815495,128332
1280475,147824
354627,130726
1068813,147569
483138,127033
957301,111752
728656,136293
853171,148260
919705,146613
485829,118282
956400,103085
934950,147607
1061880,101816
437727,112717
951444,146369
287953,148023
858092,120781
841473,123370
1298184,145377
1242686,139174
517881,126113
584565,147905
1264841,140057
904338,113032
1200685,140694
927619,106179
687301,140652
765305,106170
992703,142249
927184,106653
811639,100602
967132,139138
832788,149059
974384,141516
419290,147332
440692,123993
788315,102942
602997,149020
519201,122588
1004051,131277
666537,120365
977730,138470
1254359,148484
839862,103179
245715,140353
1042519,147214
909749,135600
620372,147523
1198397,126830
1292169,119110
601492,143758
1193617,139412
605844,145142
971274,116547
731885,134369
417603,146081
611244,145843
801557,107524
1243184,125887
700546,139568
1221677,133382
1260080,130801
1174957,133923
897437,133922
1007698,146943
1208136,113153
238948,131577
994164,120564
610380,142918
234484,115897
753826,135413
1235765,123451
642734,125194
625922,119255
760969,143002
883323,105189
1268466,140588
964264,141751
803857,118347
884498,148111
405609,143956
509713,130061
887758,141816
723527,143348
716528,135320
1299388,146185
984845,144957
736276,148798
770683,138265
1211083,140541
754542,145711
657776,143151
923775,119780
750138,100790
936482,140608
1251066,106215
1071078,123070
1262825,144824
871700,120509
1144357,148532
910694,103338
1220657,135280
1050679,112360
996670,115022
553903,120009
1282904,113252
1238911,144725
1302032,100371
915539,125322
497296,124035
863631,139295
774233,139380
593105,119669
660635,130779
1023144,135817
1010457,108273
684871,146954
1164896,144173
1038567,145597
1108421,136438
745380,130163
1040091,124589
1279722,136233
840398,129521
936953,143260
992908,144595
1076779,141814
555217,147902
1249248,128989
775165,111339
752173,142104
1009855,135372
908027,139305
1006786,143901
461527,149053
1279118,128271
799046,147172
516617,123175
1256374,140166
620469,133520
815679,130946
948345,120249
980008,102148
680342,120277
633282,147204
1287644,141593
1265054,146577
1191841,127843
776925,119126
528124,142357
609148,118762
762637,146377
609465,120694
752910,147803
385659,100874
1004421,144772
1115385,148976
1224260,143181
1239475,135547
1023335,101805
702868,119063
793098,133488
1043876,118386
278182,104492
718788,126989
537387,112123
1291598,140155
1027010,113434
1195059,119095
788162,120673
667538,135217
1029375,123740
1014574,148461
593277,146470
840439,143597
559887,136255
1077497,111982
609113,117589
724572,125312
949258,145941
1200323,126883
1214315,118703
936110,128808
418484,100353
722908,100087
789023,101799
758192,134426
1270159,104523
800330,119176
552300,145930
766882,134484
501883,118475
1069759,139606
758784,120431
1011341,121793
1070316,129027
1262130,147371
777125,130904
1100432,118808
970398,140467
1046651,147671
1076868,147314
1072556,134637
820684,120749
902315,112868
757232,130148
649935,119666
1014591,124140
727232,120954
705641,100550
428230,119731
1267679,127082
784314,115768
968727,136082
833915,144735
784774,148455
605740,148693
1013916,133986
676964,105884
918255,112077
481389,117311
720025,139119
653271,133971
1064310,143080
761444,100414
796109,113562
889733,130220
552680,146591
378197,124220
708976,128598
744973,113548
1199475,120675
712637,136567
626700,109275
630102,141951
765874,134260
722580,128989
1201075,136231
776876,142004
1020657,120365
1066621,143178
843529,119160
1289138,138899
830682,129087
1208388,118233
647216,144227
404665,119655
565466,145071
965985,103085
795150,122388
528605,127307
1202070,109349
1192491,148491
899142,144512
749153,149024
796645,146039
1111239,145670
128775,124397
626919,143186
908100,138313
1092979,132003
1235580,142587
704172,148482
1082472,147561
920652,140352
1132357,119019
1215562,147236
534432,121364
1200323,127032
610299,133130
718933,125036
996547,112649
418858,139477
1188375,143874
786473,141379
722868,128653
980008,130051
966956,102883
819600,141613
988704,105190
1300949,117560
1000576,141401
614899,145855
1014036,119500
1299060,141838
1220508,120780
619472,105555
609549,149017
1278289,145780
1044515,139176
622301,124266
1007152,148806
939774,119507
973430,135167
1101515,144029
600225,143504
555312,101588
689091,143439
1020874,145606
815620,142129
922903,104074
1065355,140715
876887,130985
592582,146241
358289,140171
1042955,122651
1031928,133922
1051036,117622
692538,146072
896962,147878
948549,142887
708890,147305
656822,101667
816029,120269
1284069,125989
644765,131376
964417,122531
563974,119826
1303549,101706
1263308,128783
635072,100608
251780,127221
1259074,107195
713854,118531
354449,126831
391420,119074
708600,141336
743866,120156
545773,128580
1215027,119527
707591,144757
1277377,130432
880357,108511
962549,121793
1266202,120472
708895,139457
627601,149070
1238383,128236
801025,127807
527379,140646
905745,149019
1280775,129730
779508,131865
508556,120334
835637,136302
744330,139269
691958,100078
1260080,125453
954133,147794
901854,129838
973902,145119
739300,121550
825688,125268
1090943,145429
746751,145079
659290,123692
1290942,148958
127500,145783
1053095,127925
853783,145811
753203,148289
1290863,123113
238817,145856
757763,145325
416399,144595
920037,100367
975486,136384
409955,133245
966698,148149
856355,143080
235091,125305
711277,125320
612966,142113
1025138,102107
1088148,146008
964406,124352
624624,120483
520078,133569
999037,107901
1040738,145870
1299754,103347
887099,119549
1021886,147645
723468,142908
1257159,142192
1223884,130565
1290219,148590
1272109,121440
1038236,141417
1268221,141403
1301384,133389
721413,140525
556324,133520
978057,124771
794036,146308
622586,106240
560760,101752
1023614,147000
1038322,141789
775753,148745
1076890,142003
738792,120007
1295793,148669
890188,144141
660760,133472
573373,142642
1227071,139953
779111,144189
1059923,146464
686169,119877
468556,126894
820558,119300
886130,131014
613536,118274
784589,120480
1244600,149022
730204,144194
584496,148506
1026182,128781
393389,128356
599861,148289
692739,141884
640599,119716
992703,139416
125914,143947
614498,119400
1083130,139235
523225,123328
935837,148287
1030081,135395
845292,119513
1262819,134378
560652,109745
434290,115077
1050839,118759
994079,140478
610462,124174
910266,129772
1187788,140353
506701,140172
998863,140173
1091201,147853
959469,143264
977856,143366
902507,129255
952485,148480
653292,106838
806939,142769
772042,147333
555280,118414
873178,148267
355747,123544
1188544,120650
466216,143805
1002865,109720
1111542,106231
1241970,140536
397517,140289
992779,119138
1011777,118535
667797,134294
967374,148790
566568,135809
1117501,147142
789435,123545
1207111,123152
849732,118822
352610,138906
1035656,142845
1232123,145480
594623,146727
1117477,119574
677989,143821
1003377,143316
1212650,143471
1057404,139113
963835,148056
355238,119172
1227658,118384
902380,131523
762718,109830
882631,147717
963125,146404
791112,123364
822675,101691
1000855,145171
415375,138470
673279,145604
539019,144745
1005851,118668
799893,125714
1287689,128904
692947,140530
822772,129641
1267953,148234
1244719,148008
900727,119525
1027543,142384
1294027,118566
1108092,139844
692431,119661
850670,120620
1060457,110204
1246684,121513
997131,144641
956420,119630
1001669,101246
660646,139343
870116,122786
516550,145074
600401,102207
1239996,148421
1000317,119058
1039133,143393
589722,145165
668229,120060
370829,145302
1237118,142017
558357,143567
1080206,145207
1261028,125003
1234999,148533
915374,148248
1201209,119683
796694,145781
1058991,146000
901345,145634
936953,118821
958408,135171
1196667,148275
1065315,141626
752733,106829
549444,143897
1094231,145944
1223321,130260
702303,118679
1246132,119667
762275,135853
548312,112207
1298511,130776
910141,100788
867565,147135
950652,148637
737697,145497
1219720,112939
1193112,134199
737560,142814
1073805,140471
1111542,131388
688508,145214
676207,129187
351474,118133
706165,123737
794459,106234
1278623,125356
420889,112005
669792,120696
642734,126565
1015397,146855
1302971,131315
933493,125143
762922,119550
950046,148790
791062,135372
514041,141248
714503,125254
591862,139758
1258343,125541
822672,118283
691638,125337
1016573,144756
653151,147694
408396,143199
1001548,141431
1106085,112123
1022981,102948
1080252,122404
485357,140600
815794,145482
611952,144406
798729,120986
608361,148503
1218358,124706
862043,100414
828254,145308
804210,145623
951035,119157
1254061,118935
909400,135852
1003020,141740
638264,119862
1235958,146207
590628,126803
759154,112212
632427,147172
1046671,145843
822663,140601
928445,143308
647759,146102
433922,148076
728332,109830
939774,145357
970329,144945
900068,142450
593751,133597
857727,144955
1025209,139236
709127,111998
797411,148435
648610,142143
1103634,145178
953265,129025
561120,145285
779253,142469
674291,102506
940070,120469
950916,147482
1284115,106873
770749,120146
1228282,108847
653628,140619
375940,121546
833107,135316
571037,140526
982104,144267
354627,143219
991089,145916
550939,128076
885766,131419
408077,119658
370806,147477
829885,141771
783599,141592
1016820,126605
701892,141388
905184,133311
844511,147901
1288634,118826
591296,100038
813794,139235
1029968,119514
624639,147718
918176,141593
893305,117062
857634,133792
1036798,145674
463773,120402
1014839,100078
582378,109010
249616,140547
795426,144594
965048,118491
784236,138349
1099717,140177
1287261,122274
1197269,146930
707259,145751
607293,133577
910027,136112
1208444,148723
655137,124316
1273586,147237
749346,129237
824351,140003
834624,145971
1231308,133127
285778,133080
990741,120812
1205022,123688
997667,136026
722158,124879
140555,120639
964449,118291
828573,147509
928138,119861
1056288,124310
944247,148732
1031090,144758
672823,144358
1057909,143361
673609,144174
660591,140243
